@relation PE
@attribute height numeric
@attribute weight numeric
@attribute fhl numeric
@attribute fiftyMeter numeric
@attribute zwtqq numeric
@attribute ytxs numeric
@attribute yqmp numeric
@attribute ldty numeric

@DATA
172.0,60.0,4244,7.0,15.6,10,222,250
168.0,69.0,4134,7.4,19.5,3,299,220
175.7,65.3,4454,7.0,21.7,16,231,250
180.0,62.7,4555,6.8,9.8,3,248,247
174.1,46.4,4134,7.5,7.0,8,267,260
175.6,56.9,4134,7.3,-1.5,2,226,210
175.5,58.6,3776,6.7,16.0,5,236,251
169.6,61.7,3765,7.5,11.3,7,221,230
168.4,50.6,3451,7.7,1.2,3,250,235
171.6,54.2,3773,7.6,13.1,14,232,235
177.4,69.0,3491,7.1,11.0,12,235,255
183.5,55.8,4134,7.8,7.8,7,297,226
177.7,59.0,4137,7.1,14.9,2,293,245
175.1,65.7,3690,6.3,22.7,9,236,260
168.1,66.6,3599,7.2,17.9,3,263,220
168.4,53.8,3517,7.2,15.9,13,220,240
167.3,64.0,4134,7.7,16.2,4,247,255
173.4,53.8,4134,6.9,21.8,10,229,230
161.5,50.5,3671,7.6,9.5,9,228,230
185.0,58.2,4134,7.0,5.9,3,240,230
159.3,51.0,3501,7.6,22.1,11,231,230
171.0,70.7,4622,7.1,22.4,1,287,250
171.8,61.3,3351,6.6,6.6,12,181,255
175.5,65.6,4018,6.1,5.7,20,192,265
175.6,57.0,3180,8.3,22.6,5,303,210
175.4,58.4,3505,7.9,6.4,4,289,220
169.8,59.9,4050,7.0,14.0,10,207,210
182.2,52.7,3480,7.2,15.7,1,266,245
178.3,82.8,4697,8.1,0.8,13,213,235
171.5,52.1,4227,7.2,15.9,6,241,250
171.1,68.2,4134,6.3,17.9,5,261,260
175.1,45.9,4134,7.1,15.6,8,233,210
174.3,48.3,4134,6.6,11.6,10,233,250
172.5,59.7,4186,7.0,6.6,10,246,220
169.5,52.4,4134,6.9,2.6,9,255,230
162.3,49.0,2973,8.0,14.9,4,310,210
171.3,47.6,4134,7.3,7.6,9,255,240
183.9,65.5,3149,6.3,9.2,3,243,270
177.4,62.0,3432,7.3,12.2,7,240,235
167.5,56.5,4227,8.5,13.1,6,261,205
177.1,61.3,4134,6.8,13.1,6,275,250
175.9,71.8,4134,6.8,8.2,5,217,240
182.7,69.3,3669,6.4,14.7,2,200,260
168.7,52.2,2843,7.2,10.3,12,233,230
169.9,66.0,4377,6.6,20.3,4,237,245
173.0,57.7,2701,7.1,8.1,10,261,235
179.7,64.3,4276,7.1,18.1,8,241,235
172.3,71.8,4040,7.6,30.5,1,245,210
166.9,51.9,3128,7.0,11.5,12,260,270
168.4,67.0,3370,6.8,-13.2,11,215,230
166.5,52.2,3266,6.7,21.8,8,215,240
178.3,54.7,3194,6.5,19.9,6,235,260
167.3,53.2,4058,6.8,23.8,15,250,280
168.7,61.8,3176,7.2,13.3,4,237,235
173.7,62.0,3231,6.6,6.0,13,256,275
173.2,69.9,5163,7.1,14.5,2,244,200
178.4,56.1,3432,7.0,17.8,4,220,258
177.6,55.6,3476,6.6,12.3,10,227,240
170.6,58.0,4725,7.3,9.5,5,235,225
178.0,53.3,3023,7.1,8.1,5,253,230
166.0,44.0,4134,7.1,3.1,4,264,230
188.9,62.3,3385,7.2,7.3,1,262,240
179.0,69.0,3296,6.4,12.3,10,256,260
176.0,73.0,4878,6.5,14.4,13,205,270
170.6,59.1,4039,6.6,15.6,10,221,231
172.0,66.0,3490,7.1,10.6,1,235,220
175.4,76.6,4134,7.0,17.8,5,222,210
168.4,45.0,3367,7.7,16.7,1,290,210
173.0,70.0,4134,6.6,6.6,12,236,275
164.0,62.0,4134,7.2,6.6,10,246,215
185.4,69.6,4134,6.6,15.5,5,228,276
169.0,63.0,4134,7.2,6.6,12,209,225
160.0,56.0,4134,7.1,12.6,5,218,245
178.8,62.1,4245,6.9,4.8,2,214,230
171.3,48.2,4134,6.8,16.2,1,251,220
173.6,58.8,4032,6.9,2.2,4,230,270
165.9,50.9,3520,7.4,19.5,10,216,240
170.0,45.8,2323,8.0,12.3,8,250,220
177.3,64.0,2826,7.2,8.1,8,256,250
169.0,45.7,2874,7.1,19.1,10,245,220
176.2,75.9,4440,7.0,19.3,2,231,230
164.9,54.5,3327,7.6,16.4,11,269,230
165.5,64.3,4134,7.1,18.2,1,257,210
172.3,53.1,4134,7.4,10.7,3,236,242
170.4,57.5,4134,7.7,11.6,1,283,214
172.6,60.4,5058,7.0,13.1,7,219,240
166.9,65.3,4044,7.0,15.2,8,212,235
167.3,53.8,3256,7.7,16.4,1,261,213
165.5,46.1,4134,6.9,13.1,10,242,239
167.6,57.4,3366,6.9,17.5,8,242,238
165.6,64.1,2797,7.9,13.0,5,271,215
171.9,57.0,4134,6.5,19.4,10,237,273
168.2,49.8,5126,7.8,17.9,1,264,225
169.9,60.5,2867,7.0,10.4,2,251,244
181.4,61.5,4284,6.8,17.6,2,268,240
169.6,70.2,4255,7.7,16.6,7,257,220
173.9,63.1,4718,6.4,1.2,3,230,272
180.6,67.4,4004,7.0,12.7,3,270,255
166.5,66.6,3530,7.1,10.9,15,228,225
168.2,51.3,3866,7.2,25.1,7,231,260
167.4,59.5,4021,6.8,18.0,15,265,250
178.6,71.3,4815,7.2,3.9,11,250,240
174.5,56.0,2774,8.2,9.4,5,301,230
183.8,65.9,3986,7.7,18.4,8,220,230
185.3,62.0,4134,6.3,9.3,17,254,270
171.8,60.4,4134,6.7,18.4,10,220,245
174.2,64.9,4134,7.1,17.2,10,282,250
172.1,68.4,5384,7.7,10.5,6,239,197
177.1,58.6,3242,6.4,8.1,11,200,285
166.0,50.0,4134,8.5,6.6,2,242,220
184.0,62.4,4134,7.7,20.8,10,252,260
181.0,66.0,4134,6.9,6.6,7,218,243
167.2,56.0,3196,7.2,-2.2,8,254,225
165.1,46.6,3525,6.9,13.0,10,251,240
159.9,49.7,3225,7.3,16.5,4,261,240
169.1,50.3,3500,6.9,4.7,3,219,240
163.8,63.4,4634,8.2,14.6,4,274,220
169.5,53.5,4848,6.7,22.0,10,235,245
171.0,58.0,4134,7.0,6.6,9,225,250
167.0,54.6,3019,7.0,16.7,8,274,230
172.5,65.7,3651,6.8,6.1,6,270,240
174.3,63.2,4565,7.1,4.9,2,231,250
170.5,51.0,3397,6.6,15.1,5,245,250
178.2,67.9,4707,6.8,10.1,2,267,265
175.5,57.2,3299,7.3,19.9,7,270,251
170.7,60.7,4247,7.1,18.3,16,243,280
177.4,55.7,3596,7.2,3.7,10,227,260
168.0,76.0,4162,7.0,14.9,2,252,210
177.2,62.7,5440,7.0,25.5,2,244,265
163.1,86.0,3905,7.3,15.0,10,248,260
170.3,68.2,4230,6.6,15.7,9,230,244
175.2,71.1,5448,7.3,11.6,3,246,240
168.7,71.6,4798,7.4,9.1,8,260,200
177.9,60.9,4116,7.1,24.1,4,306,235
178.0,55.9,4070,7.9,17.2,4,253,210
181.2,52.5,2548,7.2,-9.8,6,233,255
164.3,61.2,4198,7.0,10.0,4,256,215
178.4,56.5,3956,6.6,8.4,2,253,245
164.0,63.0,4134,7.5,10.9,5,249,232
171.5,58.8,2723,7.5,4.3,8,263,210
164.0,60.0,4134,7.4,12.8,6,275,242
176.9,61.0,5221,6.6,8.1,4,229,270
174.3,53.2,4080,6.9,8.6,3,222,250
161.6,69.9,5367,7.2,8.1,15,248,230
162.4,55.3,3655,7.0,20.3,6,274,235
167.8,54.3,4074,7.2,13.2,4,245,215
171.8,54.6,3507,7.0,8.6,6,232,265
172.3,59.5,4607,7.4,9.1,3,212,240
173.6,54.6,4100,6.7,20.2,5,253,260
166.0,49.0,3536,7.0,12.9,9,223,235
171.6,60.4,4910,7.0,19.0,8,218,250
171.0,55.7,3826,7.0,21.2,6,260,250
162.4,48.6,4134,6.8,20.0,7,218,246
167.4,63.7,3409,7.4,11.6,2,269,208
163.6,52.7,4104,6.8,12.6,12,220,255
163.5,56.4,2894,8.0,18.3,3,274,215
180.0,62.9,3621,7.3,6.4,3,229,215
168.9,56.2,3953,6.8,13.2,10,241,250
161.0,53.0,4141,6.6,25.0,4,230,225
178.0,63.0,4134,7.2,9.9,2,233,225
175.1,60.1,3414,6.7,18.5,15,265,265
170.3,59.1,2852,6.6,1.8,6,228,241
170.1,54.5,2926,6.7,24.0,8,220,260
166.7,71.8,4150,7.8,11.0,1,312,223
172.1,82.5,5423,7.3,12.1,5,272,235
167.0,50.0,4134,6.6,17.6,13,223,270
161.5,58.5,3396,7.9,17.5,2,270,221
177.4,68.8,3840,7.1,13.5,5,225,251
169.7,73.3,4874,7.2,8.0,3,234,245
163.7,59.4,3871,6.9,19.4,4,235,240
178.1,65.1,5330,7.3,10.6,3,246,200
168.5,61.3,4635,6.8,5.5,6,309,220
171.3,54.0,3263,7.2,8.7,3,230,253
169.7,57.4,3661,7.4,11.4,7,234,238
175.9,60.0,2847,6.6,11.8,1,270,255
172.5,60.3,3592,6.7,14.5,6,226,252
172.2,56.7,4125,7.2,-0.3,6,252,220
172.4,58.6,3793,6.9,19.9,11,245,250
166.4,49.4,3384,7.9,26.8,8,267,219
164.4,44.8,3126,7.2,13.3,6,248,235
163.9,66.5,4244,6.3,8.7,3,258,265
166.0,60.0,4134,7.8,6.6,11,238,215
166.3,51.7,3240,7.1,22.1,2,262,223
188.7,70.2,4391,7.0,12.4,10,257,238
169.6,56.1,3190,7.8,13.9,6,252,220
173.7,56.3,3239,7.2,15.8,6,257,230
162.5,62.3,5395,6.8,6.6,10,252,238
171.7,57.2,3351,7.5,25.4,8,232,240
176.8,53.7,3242,6.6,15.5,5,237,280
164.9,79.0,4292,6.9,16.5,20,251,225
172.9,60.2,3661,7.3,30.0,14,251,260
172.0,58.0,4134,7.9,6.6,6,239,260
164.7,79.0,3371,8.2,6.0,5,267,220
168.2,58.8,3733,7.6,25.7,5,244,215
179.0,78.7,3430,7.1,-8.8,1,246,240
171.7,59.6,3936,6.6,14.4,14,212,250
174.5,73.0,4134,7.1,11.4,7,238,260
167.5,55.5,4134,7.7,24.7,11,288,218
161.9,54.4,3253,7.4,19.8,3,270,260
184.2,71.2,5719,6.5,22.8,14,224,310
175.7,54.8,3731,7.1,17.0,7,236,240
176.5,71.0,5650,6.8,14.2,15,220,280
182.8,72.9,3959,5.8,20.0,4,233,270
179.0,57.5,3634,7.2,12.6,11,235,260
180.0,57.3,3750,7.5,10.3,12,220,240
166.7,48.4,2561,7.5,13.1,10,259,245
164.9,53.1,4134,6.9,12.1,11,224,264
168.1,54.1,3275,7.2,11.7,5,235,270
181.0,69.2,5083,7.4,9.3,2,241,210
172.0,51.0,4134,7.9,-4.8,3,303,235
179.6,59.9,4125,7.4,20.3,16,218,242
172.1,63.6,4134,7.8,4.5,3,288,220
172.9,74.0,4364,7.5,-1.5,4,285,208
163.5,54.1,3004,7.0,11.4,12,229,255
176.5,62.8,4041,6.5,6.8,18,236,252
179.3,70.7,4079,7.3,23.0,3,252,258
164.7,59.1,2899,7.1,13.2,13,250,215
175.6,60.9,3977,6.3,16.3,10,203,280
166.2,58.5,3332,7.5,2.2,3,291,220
171.9,61.4,4155,6.8,12.5,10,248,260
182.3,61.5,4641,7.0,10.9,6,232,261
160.6,48.8,2470,6.6,8.6,5,245,250
173.1,64.7,3065,7.0,8.5,10,256,250
164.6,73.3,3378,7.3,21.6,1,340,190
173.3,69.4,3982,7.0,17.7,17,211,245
164.6,49.7,3110,7.2,22.1,6,228,233
167.3,64.3,4134,6.6,21.9,11,234,220
178.1,53.6,4134,7.1,17.6,11,222,230
168.5,58.0,3422,7.4,1.3,8,251,245
168.2,64.3,4134,7.2,21.4,7,228,240
166.0,50.0,3165,7.7,20.3,7,307,228
177.3,51.5,3885,6.7,5.2,21,214,250
169.3,69.5,3591,7.5,10.5,7,243,210
175.0,53.7,4134,7.1,8.6,2,250,244
169.0,55.2,3361,7.2,16.5,11,240,217
166.3,45.1,2916,7.2,15.0,7,260,235
180.0,50.4,3295,6.9,18.8,19,230,250
169.0,58.0,4134,7.4,6.6,2,252,213
170.2,55.0,2787,7.3,10.1,4,277,220
161.9,56.0,4134,7.1,13.9,5,240,240
166.5,63.9,3562,7.7,20.4,3,241,255
169.5,61.1,2568,7.1,12.4,6,245,240
175.3,53.8,2848,7.6,10.1,5,260,220
182.3,72.8,4754,7.3,6.1,6,248,228
177.2,58.4,2650,7.3,-18.1,4,268,210
171.9,47.6,3922,6.8,19.0,12,238,250
174.9,52.9,4227,6.6,8.1,13,235,260
163.1,58.7,3475,7.6,9.4,9,231,225
167.3,54.0,3030,6.4,17.6,5,247,250
175.7,53.0,3019,7.0,8.1,11,248,220
172.4,63.4,3146,8.0,11.2,10,251,230
171.0,53.0,4010,6.9,23.1,12,246,246
173.7,52.2,3525,6.7,16.0,5,300,245
168.0,58.0,4143,6.7,27.2,13,247,270
181.0,62.0,4285,7.0,20.8,14,243,265
177.8,58.5,4134,6.8,13.7,10,255,255
178.0,66.2,4153,7.5,17.0,10,251,230
165.9,48.3,3301,7.3,21.4,14,250,240
173.1,52.3,3903,6.4,25.2,12,220,250
168.1,55.7,3432,7.0,8.0,10,252,225
179.6,46.4,4227,5.7,18.6,11,195,290
174.0,57.8,3287,7.4,13.8,8,238,220
167.1,48.1,4227,7.6,15.6,5,301,230
171.9,62.0,3223,7.2,2.7,20,236,240
175.2,60.7,4227,7.0,8.5,8,254,230
158.0,60.0,4134,7.1,6.6,9,274,230
165.0,61.0,4117,6.6,17.2,9,271,250
176.4,59.4,3398,7.3,13.9,5,231,230
167.9,42.3,3009,7.3,25.3,8,231,220
179.3,56.8,4134,7.5,21.9,7,271,250
179.4,79.7,3432,7.1,23.6,3,265,230
173.2,53.4,3432,7.1,6.2,5,246,174
171.3,48.3,3086,7.3,17.0,18,255,230
173.5,55.9,4052,7.1,10.9,7,251,230
170.4,60.3,4134,7.3,-1.4,4,280,203
167.5,53.6,3173,6.7,4.1,13,248,236
168.4,54.1,3126,6.9,15.3,3,218,230
179.0,59.2,3845,6.6,15.1,9,249,238
182.1,64.1,4284,6.8,15.0,10,214,240
176.2,62.4,3634,6.9,23.0,14,266,250
173.2,51.8,4227,7.0,13.5,19,212,220
164.0,60.0,3037,7.6,18.1,12,270,250
181.1,67.1,3956,7.1,18.6,18,235,260
169.0,52.0,2955,7.2,14.0,7,272,210
176.0,80.0,3248,7.0,8.6,7,270,240
178.2,60.4,3725,7.0,15.6,4,230,250
164.0,54.0,3085,6.5,5.6,10,230,245
176.1,61.1,3067,7.4,24.2,3,240,210
177.2,62.2,4134,6.6,4.2,11,227,240
174.7,56.5,4112,7.9,15.3,12,260,230
164.1,57.9,3032,6.5,16.0,8,231,220
171.6,68.2,3758,7.3,5.1,4,290,200
183.6,72.1,4134,6.5,8.1,14,235,270
172.9,52.4,4385,6.5,20.7,9,217,260
171.1,58.0,3308,6.5,18.7,5,251,225
169.0,59.1,3682,6.9,30.3,15,230,250
177.0,75.0,4134,6.7,6.6,15,239,260
162.9,50.1,4134,6.9,35.2,12,258,230
174.3,43.8,2799,7.8,7.2,14,284,230
176.9,48.1,3417,7.5,3.6,4,330,208
180.2,48.8,3042,7.3,15.0,1,293,230
173.5,56.3,4227,7.1,4.2,12,232,230
184.0,58.0,4134,7.2,15.4,10,243,250
168.3,52.8,4134,7.1,13.1,15,249,248
166.5,34.1,4411,7.0,26.0,4,261,228
176.9,61.0,3896,6.8,10.8,8,215,225
175.5,66.3,3019,7.9,30.8,8,253,220
178.4,57.8,3642,7.4,19.6,9,251,210
168.8,49.5,3573,7.6,21.3,7,238,240
176.8,53.7,3651,7.9,3.1,3,283,210
165.1,62.3,4740,7.0,10.0,12,265,240
161.1,50.4,3204,7.1,17.5,11,271,240
179.6,54.6,3259,6.5,11.1,18,241,220
173.8,61.6,3036,6.8,6.4,11,246,240
162.9,52.5,3198,7.6,15.1,2,250,225
161.5,50.1,2790,7.1,8.1,11,255,210
168.8,62.6,3459,7.3,10.6,12,240,210
178.8,64.7,5048,6.5,18.9,10,238,225
169.2,48.5,2515,7.1,6.6,10,241,250
176.4,59.4,2709,7.1,6.9,3,217,235
172.1,58.7,3720,6.7,24.0,8,231,225
168.6,49.5,4134,7.3,19.1,7,257,225
163.7,50.1,4134,6.9,15.1,11,260,220
175.5,60.6,4134,6.9,13.4,10,240,240
173.0,62.0,3551,7.7,18.9,14,252,230
174.0,62.0,1532,7.1,19.6,1,249,230
163.1,50.1,4134,7.1,6.4,7,232,210
167.1,55.8,4227,6.8,7.8,15,271,230
161.4,53.8,3102,7.2,14.9,11,260,220
174.1,65.6,4303,7.3,25.6,8,267,250
167.1,55.4,3749,6.7,16.0,10,235,220
162.1,51.5,3432,7.4,12.5,10,240,245
162.3,59.1,3366,7.5,11.4,3,240,240
176.7,56.5,3360,7.0,12.9,7,243,270
172.9,58.6,3086,6.8,14.7,6,232,260
177.9,66.8,4968,7.2,14.0,7,255,250
168.8,47.8,2497,6.9,6.9,7,232,245
175.3,74.7,4381,6.5,17.8,16,206,268
170.4,62.6,3603,7.2,9.7,11,228,250
166.7,51.4,4134,6.4,6.4,7,236,262
173.9,57.3,3930,6.9,9.3,6,231,242
174.1,53.4,1784,7.5,19.6,7,268,240
162.0,56.0,3432,6.9,12.3,11,208,255
177.0,58.0,4134,7.2,6.6,6,237,250
173.8,57.8,4134,7.2,-2.0,8,225,230
183.1,71.7,3864,6.7,11.7,5,222,235
171.4,52.8,3165,7.2,16.7,5,245,250
163.5,57.7,2826,8.1,22.4,7,270,203
173.1,64.4,3726,6.9,25.2,10,242,240
170.0,53.0,3574,8.1,5.7,2,296,220
164.7,54.8,4134,7.4,19.7,4,276,220
184.8,65.7,3696,6.8,11.1,2,275,290
181.5,65.9,4648,6.9,15.3,14,242,249
174.0,78.6,4419,7.1,20.7,10,257,226
175.2,66.2,3587,7.0,5.0,10,235,220
177.3,61.7,3690,6.3,9.4,8,210,263
174.4,75.4,4134,6.8,17.7,1,270,240
169.2,66.7,3871,7.0,25.8,13,237,253
169.4,51.5,2908,7.1,9.7,11,240,250
177.0,61.2,4134,6.6,11.1,11,210,247
163.7,58.3,3134,7.1,18.2,5,243,230
172.1,47.4,3319,7.5,6.3,12,250,218
175.4,51.8,3113,7.4,6.7,7,237,230
171.8,51.9,3433,7.4,20.6,11,258,250
178.3,73.9,4036,7.0,17.8,3,257,230
171.5,53.6,3534,6.6,21.7,20,230,257
166.0,66.0,2952,7.7,12.1,2,281,210
175.9,51.8,4134,7.0,26.9,5,241,240
175.1,57.6,2845,7.3,13.6,10,237,260
176.9,62.3,4249,6.5,25.1,10,214,250
167.1,49.9,4023,7.0,13.9,9,262,260
168.8,54.4,3800,6.6,15.6,10,236,260
170.6,61.7,3888,7.7,23.1,5,219,270
162.3,57.1,3249,7.2,20.0,7,254,205
176.6,66.6,4134,7.3,-4.5,2,265,240
171.3,50.2,3953,7.0,20.0,11,226,268
165.8,45.4,2916,6.9,17.8,9,244,241
175.0,82.0,4179,8.1,5.2,2,291,210
173.0,59.5,3109,7.1,22.2,6,230,220
169.1,52.4,4134,6.6,22.6,18,234,252
166.0,53.0,4134,6.6,17.9,14,238,286
164.6,48.4,3814,7.9,9.4,5,288,225
165.5,51.5,3056,7.0,12.0,6,281,260
174.0,54.0,4134,6.8,22.9,13,231,260
170.2,55.9,5026,7.5,25.0,16,246,236
169.6,66.3,4134,7.1,6.6,8,260,240
163.2,57.7,4134,7.0,9.9,4,239,220
170.9,57.7,4134,7.1,15.3,13,229,240
178.2,67.0,3555,7.1,26.5,13,255,235
165.1,57.3,4134,6.4,13.8,16,224,285
169.0,51.2,2918,7.5,3.4,5,318,230
177.0,63.4,3740,6.9,21.2,7,250,270
176.4,70.4,4134,6.7,6.6,7,236,245
185.7,60.0,4134,7.4,14.0,2,243,255
167.7,51.4,4134,7.0,3.1,10,233,246
178.6,76.9,4134,7.2,11.5,2,243,212
176.9,54.8,3716,7.4,14.3,10,224,265
166.0,60.0,4134,6.5,20.6,7,236,240
182.0,89.0,5224,7.2,9.9,2,231,250
170.0,70.0,4134,6.3,17.2,7,217,259
171.3,47.4,2970,7.6,-6.2,12,246,231
185.5,76.6,5003,7.2,5.3,5,240,250
162.1,53.4,4134,7.2,1.2,15,228,216
160.5,56.1,3548,6.7,19.2,17,205,265
170.1,53.0,4499,7.5,6.6,12,270,239
181.8,65.3,3899,7.0,15.8,6,226,265
175.6,75.9,3232,7.0,14.3,6,261,220
169.0,58.0,4134,7.8,6.6,5,236,238
171.5,57.3,3710,6.9,17.0,7,236,240
184.4,66.9,5938,6.8,2.7,8,266,255
175.9,67.7,4210,6.8,15.5,3,252,241
169.1,54.2,4356,6.5,18.3,9,252,275
167.4,59.4,4237,7.2,30.9,8,243,230
180.4,63.7,5436,6.4,23.3,13,267,279
164.7,47.3,4134,7.3,14.5,10,193,250
165.0,48.0,3753,7.4,16.6,8,261,233
164.8,41.3,4134,8.0,13.7,13,248,228
180.0,62.0,4367,7.3,20.6,10,255,255
165.1,63.0,3606,7.5,16.3,4,288,220
168.5,51.7,4134,7.4,13.5,4,270,255
168.7,54.4,3711,6.6,22.7,13,242,240
169.7,59.5,4182,6.4,18.5,15,227,285
169.9,55.8,4134,7.3,29.2,8,240,218
165.0,54.0,4134,6.9,8.1,6,267,240
171.4,64.3,2657,6.9,-3.8,8,231,255
174.3,57.1,3664,7.6,15.6,5,241,215
171.1,58.5,3959,7.2,18.5,4,225,229
172.2,57.6,5101,7.2,-6.0,15,245,255
172.6,64.9,3634,7.0,12.2,6,260,250
167.0,53.9,3705,6.5,11.4,7,285,250
178.8,57.2,3729,7.0,8.7,3,250,260
172.9,54.2,3480,6.9,12.3,9,247,269
169.2,71.3,4695,6.8,12.8,11,229,254
180.0,54.3,3967,7.3,14.5,9,217,236
178.2,69.0,5160,6.7,20.5,10,236,275
156.5,58.2,3099,9.0,5.0,5,289,200
176.0,54.8,3714,7.2,13.5,7,230,260
176.8,77.3,4512,7.7,11.2,3,233,218
178.8,57.8,3558,7.5,29.1,2,249,235
174.5,65.1,4586,6.7,20.9,10,232,248
173.7,55.0,4134,6.6,8.4,9,247,260
165.3,55.1,3692,8.0,15.9,7,238,221
179.4,60.4,4134,6.8,16.0,7,242,260
171.0,52.5,4029,7.3,17.5,11,237,205
163.7,46.8,1938,7.2,18.8,10,290,220
163.8,54.1,2833,7.2,30.2,9,265,250
173.6,57.3,3380,6.8,6.5,10,256,250
182.5,51.1,3856,6.7,4.8,6,260,220
170.0,59.0,4134,8.4,5.4,1,285,190
178.0,57.0,4134,7.2,8.1,1,270,240
181.1,73.7,4613,7.2,23.4,14,229,280
171.6,63.0,4337,6.6,-1.0,10,225,260
163.1,63.9,4134,6.8,14.2,10,210,245
167.6,66.7,3697,8.3,14.7,11,234,270
170.4,69.0,4455,8.0,26.1,10,227,274
184.0,70.5,5589,6.5,32.8,15,212,282
170.4,61.7,4350,6.6,17.4,12,200,265
179.0,55.6,3906,7.0,11.5,8,223,225
172.8,53.7,4134,7.5,8.1,8,280,234
169.0,61.0,3827,7.2,18.9,2,213,238
176.5,75.3,4789,7.5,5.1,5,256,220
170.7,55.0,3784,7.2,19.4,10,278,230
161.1,52.3,3341,6.9,19.7,11,247,219
165.7,57.8,4134,6.9,8.1,10,225,254
171.1,63.6,3542,6.8,8.1,6,217,260
181.2,68.0,5350,6.9,-2.6,6,235,260
176.9,59.9,4753,7.7,19.9,1,272,205
183.2,67.8,4134,7.5,8.1,3,270,240
176.1,65.0,4470,7.0,6.6,6,250,245
175.3,68.4,3906,7.1,14.6,1,238,240
159.4,68.9,4134,7.9,27.4,2,261,218
173.5,58.0,3576,7.1,17.4,15,225,260
163.9,56.3,3894,7.2,22.8,7,238,230
165.2,56.4,4902,6.7,10.0,13,224,270
175.4,73.8,4310,7.3,20.8,1,293,250
176.6,72.8,4912,7.4,5.5,3,227,233
176.9,57.2,4227,7.5,22.0,11,237,250
182.1,67.7,4227,6.8,12.6,11,242,240
175.3,61.4,3547,7.2,11.2,7,243,210
172.2,63.7,4134,7.1,6.6,10,218,273
167.9,68.9,3964,7.4,6.6,18,227,235
167.3,62.5,3518,6.6,2.6,4,238,221
174.1,68.3,4338,7.1,-4.4,9,271,244
173.5,63.1,5265,7.9,28.9,5,244,230
186.2,92.5,5373,7.7,17.5,4,250,238
172.0,59.0,4134,7.6,6.6,7,245,240
177.0,64.0,4134,8.2,6.6,1,241,203
170.2,75.0,4190,7.3,8.1,10,267,260
164.5,72.4,4134,7.7,0.3,2,240,220
180.0,57.3,3842,7.1,11.5,13,225,260
181.0,81.0,4683,6.6,21.1,12,226,260
167.5,62.3,3432,7.5,20.0,8,245,208
169.0,55.0,4134,7.2,6.6,10,260,253
167.2,57.6,3932,7.0,13.9,5,218,240
172.6,66.8,3567,7.6,20.7,1,260,208
167.6,56.5,3573,7.4,2.5,5,292,250
173.0,55.0,3862,7.7,1.2,1,270,220
176.3,59.6,4169,7.0,21.0,13,219,245
175.0,56.2,3394,7.3,20.0,6,241,220
170.8,75.2,4566,7.8,14.9,2,256,229
173.7,79.5,4628,7.4,8.1,6,240,250
169.9,56.6,4134,7.1,15.7,8,273,230
166.7,61.5,4134,7.8,13.5,7,260,205
183.0,68.5,4749,7.5,26.7,2,220,250
182.0,101.2,4134,6.9,8.1,3,244,236
181.8,65.0,3805,7.1,6.4,6,249,240
180.1,59.3,4479,7.1,8.6,6,230,246
178.4,58.1,4134,7.5,20.8,1,232,250
175.0,67.5,4480,7.3,21.4,7,262,220
170.9,47.9,2385,7.5,3.3,9,290,250
167.7,67.1,3360,6.3,27.4,10,228,260
174.4,83.0,4134,7.4,17.0,1,301,200
173.5,67.7,4053,7.0,21.3,4,218,210
175.4,48.6,4134,6.8,6.6,10,242,253
177.8,68.3,3915,8.2,12.7,1,244,213
176.2,59.4,4768,6.5,20.5,7,249,252
184.4,66.6,4218,8.0,-3.3,3,281,245
176.6,52.6,3506,7.1,1.6,6,249,225
172.9,69.6,4501,8.3,11.9,4,280,195
163.1,62.9,4555,7.8,8.2,1,270,200
168.7,66.8,4390,7.4,10.8,2,268,215
172.3,47.3,3100,7.3,11.3,5,241,216
166.1,58.8,4134,7.8,16.7,6,243,210
181.2,76.5,4134,8.2,13.4,1,237,170
171.0,60.0,4134,7.6,6.6,10,238,210
176.2,63.2,4864,7.1,10.0,15,215,241
167.1,59.2,4134,6.9,16.5,14,297,270
174.5,71.6,4034,7.7,17.6,4,216,235
166.1,58.5,3866,7.8,8.1,7,254,230
165.0,64.0,4134,7.5,6.6,9,220,214
167.8,55.2,3577,6.8,28.5,6,228,245
167.2,72.3,3323,7.3,28.5,4,260,240
176.6,52.1,4206,6.8,7.7,3,243,235
165.2,62.7,4018,7.1,14.0,5,261,250
176.2,63.1,3657,6.5,21.7,12,230,255
174.1,66.8,3674,8.0,23.6,2,254,225
172.1,65.5,3766,7.0,8.0,3,197,225
172.0,62.7,3959,7.9,27.4,5,290,225
169.6,62.3,4857,7.3,15.7,6,296,230
175.5,78.8,2879,7.1,30.8,4,258,236
170.1,71.6,3991,7.7,15.1,4,251,210
187.4,81.4,4074,8.7,2.5,5,300,204
164.7,46.4,2375,8.4,12.6,12,255,250
168.1,66.7,3550,7.6,28.4,7,237,250
169.7,53.3,4288,7.0,27.4,11,246,260
163.6,51.9,2992,7.1,18.9,7,247,235
173.0,50.9,4134,7.1,20.9,3,267,230
165.2,45.3,4595,6.5,2.4,6,234,252
175.6,56.0,3479,6.4,7.6,9,242,262
171.6,52.8,3529,6.7,7.0,6,265,243
169.4,51.7,2975,7.2,9.2,7,250,230
164.7,49.2,3202,7.2,10.9,6,220,245
169.1,58.2,3316,7.2,11.3,10,252,242
171.4,81.6,3432,8.2,23.4,2,264,210
167.1,61.8,3386,7.2,23.7,5,262,265
